name,url,rate,delivery,sale,price
Woplek وحدة تخزين جدارية,https://www.jumia.com.eg//ar/woplek-wall-cabinet-storage-36979006.html,0 out of 5,جنيه 172.14,18%,"جنيه 6,000.00"
Travel Stool Adjustable Pocket Stool Black,https://www.jumia.com.eg//ar/generic-travel-stool-adjustable-pocket-stool-black-39606166.html,0 out of 5,جنيه 467.97,33%,"جنيه 1,853.44"
Homztown Kids Beanbag Yellow,https://www.jumia.com.eg//ar/homztown-kids-beanbag-yellow-23551092.html,0 out of 5,جنيه 52.44,44%,جنيه 750.00
Rango كنبة سرير - رمادي,https://www.jumia.com.eg//ar/rango-sofa-bed-grey-16859109.html,4 out of 5,جنيه 172.14,13%,"جنيه 4,000.00"
20 Pcs Key ID Label Tags Split Ring Keyring Keychain Blu,https://www.jumia.com.eg//ar/generic-20-pcs-key-id-label-tags-split-ring-keyring-keychain-blu-36144984.html,0 out of 5,جنيه 76.12,35%,جنيه 99.20
"17x   Cleaning Kit, Clean Accessories  & Brush Set Fits For",https://www.jumia.com.eg//ar/generic-17x-cleaning-kit-clean-accessories-brush-set-fits-for-27562602.html,0 out of 5,جنيه 287.21,29%,جنيه 435.00
Marfy Touch ترابيزه اللاب,https://www.jumia.com.eg//ar/marfy-touch-lapdesk-with-built-in-cushion-19408395.html,0 out of 5,جنيه 52.44,51%,جنيه 500.00
Wood Spelling Words Game Letter Recognition Card Montessori,https://www.jumia.com.eg//ar/generic-wood-spelling-words-game-letter-recognition-card-montessori-23883209.html,0 out of 5,جنيه 225.43,50%,"جنيه 1,160.00"
4Pcs Cute Stainless Steel Flower Teaspoon Dessert Coffee,https://www.jumia.com.eg//ar/generic-4pcs-cute-stainless-steel-flower-teaspoon-dessert-coffee-37587885.html,0 out of 5,جنيه 107.85,50%,جنيه 299.52
CIRÉM كومفي مرتبة طبية ميموري فوم,https://www.jumia.com.eg//ar/cirem-comfy-medical-memory-foam-mattress-40146654.html,0 out of 5,جنيه 172.14,9%,"جنيه 7,695.00"
مرتبة مورا الطبى ضمان  عشر سنين المقاس 180 ارتفاع 30,https://www.jumia.com.eg//ar/generic-medical-mattress-width-180-length-195-high-30-24394301.html,0 out of 5,جنيه 172.14,16%,"جنيه 5,500.00"
Ariika ليتل تود بين باج,https://www.jumia.com.eg//ar/ariika-little-todd-beanbag-23133760.html,0 out of 5,جنيه 52.44,34%,جنيه 350.00
Homztown Regular Beanbag,https://www.jumia.com.eg//ar/homztown-regular-beanbag-23551078.html,0 out of 5,جنيه 52.44,42%,جنيه 880.00
Safeer سفير كرسى بامبو - كرسى ذو زراعين - رجل بلاستك - رمادى,https://www.jumia.com.eg//ar/safeer-bambo-chair-armchair-plastic-leg-grey-41341816.html,0 out of 5,جنيه 52.44,0%,جنيه 575.00
Cozy كوزي بين باج تاج بوف (80*60*60),https://www.jumia.com.eg//ar/cozy-taj-buff-806060-black-41379386.html,0 out of 5,جنيه 52.44,0%,جنيه 450.00
هوم جاليري طاولة خشب طبيعي 60X60X40 بيج,https://www.jumia.com.eg//ar/generic-home-gallery-natural-wood-table-60x60x40-beige-40745549.html,0 out of 5,جنيه 172.14,17%,"جنيه 2,502.00"
Cozy كوزي تاج بوف بين باج (75×60×50),https://www.jumia.com.eg//ar/cozy-taj-beanbag-756050-yellow-40278050.html,0 out of 5,جنيه 52.44,0%,جنيه 499.00
Artistico مكتب  - 120 سم,https://www.jumia.com.eg//ar/artistico-modern-office-desk-120-cm-32387088.html,0 out of 5,جنيه 52.44,5%,"جنيه 5,500.00"
Penguin Group  بين باج كومفورت ووتر بروف - 70*95 - أخضر,https://www.jumia.com.eg//ar/penguin-group-comfort-bean-bag-waterproof-7095-green-22976270.html,0 out of 5,جنيه 52.44,13%,"جنيه 1,035.00"
TheWoodenArt أريكة غرفة المعيشة لشخصين,https://www.jumia.com.eg//ar/thewoodenart-living-room-sofa-2-seats-22976397.html,0 out of 5,جنيه 172.14,0%,"جنيه 9,000.00"
Bean2GO كرسي بين باج لاكجري قماش من بين توجو - بيج,https://www.jumia.com.eg//ar/bean2go-luxury-fabric-beanbag-chair-by-bean2go-biege-23513432.html,0 out of 5,جنيه 52.44,11%,"جنيه 1,799.00"
General وحدة للكتب والديكورات والاكسسوارات متعددة الارفف - ابيض,https://www.jumia.com.eg//ar/general-unit-for-booksdecorations-and-accessories-with-multiple-shelves-white-38826723.html,0 out of 5,جنيه 52.44,27%,"جنيه 1,300.00"
El Helal W El Negma كرسي فوتيه راتان الاصلي بمسند للذراعين وضهر قوي - بني,https://www.jumia.com.eg//ar/el-helal-w-el-negma-plastic-ratan-arm-chair-for-camping-and-outdoor-original-material-39931699.html,0 out of 5,جنيه 10.83,0%,جنيه 980.00
ستائر ستار ستارز ستائر التعتيم للأطفال بنات غرفة المعيشة ستائر النافذة ستار طبقة مزدوجة ملونة ، 1 لوحة (40 &quot;W × 52&quot; L ， وردي),https://www.jumia.com.eg//ar/generic-star-curtains-stars-blackout-curtains-for-kids-girls-21397030.html,0 out of 5,جنيه 257.79,50%,"جنيه 1,110.00"
481 Pcs Carbon Steel Hexagonal Countersunk Screw Nut Kit M2,https://www.jumia.com.eg//ar/generic-481-pcs-carbon-steel-hexagonal-countersunk-screw-nut-kit-m2-33591563.html,0 out of 5,جنيه 212.68,45%,جنيه 788.19
Artistico مكتب معدني - 120 سم,https://www.jumia.com.eg//ar/artistico-metal-desk-120-cm-19844604.html,5 out of 5,جنيه 52.44,11%,"جنيه 4,500.00"
Shell Type Zinc Alloy Furniture Kitchen Door Handle Drawer Pull,https://www.jumia.com.eg//ar/generic-shell-type-zinc-alloy-furniture-kitchen-door-handle-drawer-pull-24289046.html,0 out of 5,جنيه 176.95,50%,جنيه 26.00
Wooden Tissue Box Mediterranean Style Tissue Home,https://www.jumia.com.eg//ar/generic-wooden-tissue-box-mediterranean-style-tissue-home-36641719.html,0 out of 5,جنيه 382.54,50%,"جنيه 1,784.32"
For Philips HD7761 HD7762 HD7765 HD7766 HD7767 HD7768 HD7769 Coffee Maker Spare Part Replacement,https://www.jumia.com.eg//ar/generic-for-philips-hd7761-hd7762-hd7765-hd7766-hd7767-hd7768-hd7769-coffee-maker-spare-part-replacement-32761348.html,0 out of 5,جنيه 730.51,45%,"جنيه 2,746.46"
Penguin  بوف أسطواني سطح كابتونيه - صغير قطيفة 30 * 40 - بني,https://www.jumia.com.eg//ar/penguin-capitone-round-plush-puff-small-plush-30-40-brown-40281289.html,0 out of 5,جنيه 52.44,0%,جنيه 249.00
Artistico وحده تلفزيون عاليه الجوده 120سم,https://www.jumia.com.eg//ar/artistico-high-quality-tv-unit-120-cm-22425147.html,0 out of 5,جنيه 172.14,30%,"جنيه 5,000.00"
Global مرتبة كريستالة - عرض 170 - إرتفاع 30 سم,https://www.jumia.com.eg//ar/global-crystala-mattress-width-170-height-30-cm-29272446.html,0 out of 5,جنيه 172.14,0%,"جنيه 5,845.00"
مجموعة أدوات رافع الأثاث,https://www.jumia.com.eg//ar/generic-furniture-lifter-mover-tool-set-30924991.html,0 out of 5,جنيه 52.44,31%,جنيه 200.00
TheWoodenArt Natural Wood White Tables Set - 4 Pcs,https://www.jumia.com.eg//ar/thewoodenart-natural-wood-white-tables-set-4-pcs-20129451.html,0 out of 5,جنيه 172.14,0%,"جنيه 6,400.00"
General وحدة تخزين الكتب والديكورات و الاكسسوارات - ابيض - W5,https://www.jumia.com.eg//ar/general-book-storage-unit-decorations-and-accessories-white-w5-38826727.html,0 out of 5,جنيه 52.44,0%,"جنيه 2,000.00"
Beroia وحدة حمام 100سم,https://www.jumia.com.eg//ar/beroia-bathroom-unit-100cm-27214117.html,0 out of 5,جنيه 52.44,0%,"جنيه 7,300.00"
Marfy Touch بوفيه انيق  -بني,https://www.jumia.com.eg//ar/marfy-touch-distinctive-buffet-120x40x80-22326491.html,0 out of 5,جنيه 52.44,33%,"جنيه 6,000.00"
Artistico مكتب 120 سم بدون ادراج - ابيض/ بيج,https://www.jumia.com.eg//ar/artistico-office-desk-120cm-whitebeige-18487109.html,0 out of 5,جنيه 52.44,0%,"جنيه 2,225.00"
Modern Home وحدة تلفاز مثبتة على الحائط مع خزانة 110 سم (أسود مع ابيض),https://www.jumia.com.eg//ar/modern-home-wall-mounted-tv-unit-and-cabinet-110cm-black-with-white-38067325.html,0 out of 5,جنيه 52.44,41%,جنيه 850.00
General Home  Studying Desk - 80x75x40 -  White,https://www.jumia.com.eg//ar/general-home-studying-desk-80x75x40-white-38826952.html,0 out of 5,جنيه 172.14,36%,"جنيه 1,050.00"
In Home كنبه سرير 120*190 سم رمادي,https://www.jumia.com.eg//ar/in-home-sofa-bed-120-190-cm-gray-23617364.html,0 out of 5,جنيه 172.14,0%,"جنيه 3,000.00"
Lipstick Box Transparent Makeup Storage Box Lipstick,https://www.jumia.com.eg//ar/generic-lipstick-box-transparent-makeup-storage-box-lipstick-30156742.html,0 out of 5,جنيه 237.07,50%,جنيه 998.00
Storage Rack Two-Layer Cosmetic Hollow Storage Box,https://www.jumia.com.eg//ar/generic-storage-rack-two-layer-cosmetic-hollow-storage-box-36793820.html,0 out of 5,جنيه 450.19,44%,"جنيه 1,935.00"
Jewelry Box Jewelry Exquisite Cosmetic Case Jewelry Storage Box Container Box Graduate Day Gift,https://www.jumia.com.eg//ar/generic-jewelry-box-jewelry-exquisite-cosmetic-case-jewelry-storage-box-container-box-graduate-day-gift-32141001.html,0 out of 5,جنيه 501.18,46%,"جنيه 2,255.68"
Art House ترابيزه ميليا ستانليس ستيل من ارت هاوس للاثاث,https://www.jumia.com.eg//ar/art-house-melia-stainless-steel-coffee-table-by-art-house-furniture-37820271.html,0 out of 5,جنيه 172.14,32%,"جنيه 13,499.00"
Penguin  بين باج شازلونج ووتر بروف - Bean Bag - أخضر,https://www.jumia.com.eg//ar/penguin-chaise-lounge-bean-bag-water-proof-bean-bag-green-40281284.html,0 out of 5,جنيه 172.14,0%,"جنيه 2,300.00"
Artistico وحده تلفزيون عاليه الجوده 120سم,https://www.jumia.com.eg//ar/artistico-high-quality-tv-unit-120-cm-22425148.html,4 out of 5,جنيه 172.14,30%,"جنيه 5,000.00"
شانون معدني لحفظ المستندات أربع أدراج,https://www.jumia.com.eg//ar/generic-shannon-metal-document-storage-four-drawers-30688151.html,0 out of 5,جنيه 172.14,0%,"جنيه 3,088.00"
Rango كنبة سرير - عالية -120*120 - بني,https://www.jumia.com.eg//ar/rango-high-bed-sofa-120-210-cm-brown-15807821.html,0 out of 5,جنيه 172.14,14%,"جنيه 7,000.00"
Rango ركنة سرير - 260×190سم - رمادي,https://www.jumia.com.eg//ar/corner-bed-260190-cm-grey-rango-mpg707973.html,3.8 out of 5,جنيه 172.14,8%,"جنيه 6,000.00"
tv covers Protector,https://www.jumia.com.eg//ar/generic-tv-cover-protection-sleeve-fits-43inch-led-oled-lcd-black-22126215.html,0 out of 5,جنيه 327.91,29%,جنيه 589.00
مرتبة مورا ضمان عشر سنين المقاس 180 ارتفاع 25,https://www.jumia.com.eg//ar/generic-mattress-width-180-length-195-high-25-24333665.html,0 out of 5,جنيه 172.14,28%,"جنيه 4,999.00"
Rango Sofa Bed - 260x190 cm + Pouf - 40x40 cm + 3 Cushions,https://www.jumia.com.eg//ar/sofa-bed-260x190-cm-pouf-40x40-cm-3-cushions-rango-mpg707994.html,3 out of 5,جنيه 172.14,12%,"جنيه 6,000.00"
Beroia وحدة حمام,https://www.jumia.com.eg//ar/beroia-bathroom-unit-27214098.html,0 out of 5,جنيه 52.44,0%,"جنيه 5,850.00"
Camping Table Solid Aluminum Alloy Folding Table,https://www.jumia.com.eg//ar/generic-camping-table-solid-aluminum-alloy-folding-table-black-37135943.html,0 out of 5,جنيه 819.28,50%,"جنيه 4,370.00"
Marfy Touch مكتبه تليفزيون 180*50*40 سم بني في ابيض,https://www.jumia.com.eg//ar/marfy-touch-modern-t.v-unit-1805040-cm-brownwhite-16473349.html,5 out of 5,جنيه 52.44,24%,"جنيه 7,000.00"
Arikaty ركنة سرير سوبر,https://www.jumia.com.eg//ar/arikaty-super-corner-bed-22716053.html,0 out of 5,جنيه 172.14,10%,"جنيه 6,999.00"
Homztown بابل بين باج سابيا بني,https://www.jumia.com.eg//ar/homztown-bubble-bean-bag-sabia-brown-23551141.html,0 out of 5,جنيه 52.44,31%,"جنيه 1,999.00"
سرير اطفال - ابيض - مع المرتبه,https://www.jumia.com.eg//ar/generic-children-bed-white-with-mattress-34705982.html,0 out of 5,جنيه 172.14,0%,"جنيه 3,800.00"
Sarcomisr Office Chair Set - 3 Pcs - Mesh Blue,https://www.jumia.com.eg//ar/sarcomisr-office-chair-set-3-pcs-mesh-blue-17837931.html,1 out of 5,جنيه 52.44,6%,"جنيه 3,500.00"
"Foldable, Bleacher Chairs,Heated Stadium Seats,Pearl",https://www.jumia.com.eg//ar/generic-foldable-bleacher-chairsheated-stadium-seatspearl-32524556.html,0 out of 5,جنيه 482.95,50%,"جنيه 2,552.00"
Marfy Touch ترابيزه اللاب,https://www.jumia.com.eg//ar/marfy-touch-lapdesk-with-built-in-cushion-19408411.html,0 out of 5,جنيه 52.44,51%,جنيه 500.00
Artistico مكتب معدني - 120 سم,https://www.jumia.com.eg//ar/artistico-metal-desk-120-cm-19844500.html,0 out of 5,جنيه 52.44,11%,"جنيه 4,500.00"
Habitat هابيتات (بلاتينيوم) -150*195 - مرتبة سوسست متصلة - ارتفاع : 23 سم,https://www.jumia.com.eg//ar/habitat-platinum-pocket-spring-mattress-150x195-height-23-cm-33193833.html,0 out of 5,جنيه 172.14,0%,"جنيه 4,464.00"
1Pcs Household Footstool Stable Stable Bamboo Toilet Stool,https://www.jumia.com.eg//ar/generic-1pcs-household-footstool-stable-stable-bamboo-toilet-stool-37272358.html,0 out of 5,جنيه 808.90,40%,"جنيه 2,891.20"
Aluminum Alloy Laptop Table Folding Notebook Desktop Stand with Cooling Fan Bed Laptop Tray Desk Study Desk,https://www.jumia.com.eg//ar/generic-aluminum-alloy-laptop-table-folding-notebook-desktop-stand-with-cooling-fan-bed-laptop-tray-desk-study-desk-31798615.html,0 out of 5,جنيه 852.56,48%,"جنيه 4,130.15"
Folding Bench Reusable Portable Camping Bench Blue,https://www.jumia.com.eg//ar/generic-folding-bench-reusable-portable-camping-bench-blue-34129495.html,0 out of 5,جنيه 265.39,50%,"جنيه 1,376.00"
1/12 Scale Dolls House Miniature Bar Chair Doll,https://www.jumia.com.eg//ar/generic-112-scale-dolls-house-miniature-bar-chair-doll-35187078.html,0 out of 5,جنيه 93.71,35%,جنيه 347.20
"Conch Tray Resin Silicone Mold, Used to Make",https://www.jumia.com.eg//ar/generic-conch-tray-resin-silicone-mold-used-to-make-35261405.html,0 out of 5,جنيه 123.48,35%,جنيه 297.60
Portable Folding Chair Portable Beach Picnic Stool Fishing Chair M,https://www.jumia.com.eg//ar/generic-portable-folding-chair-portable-beach-picnic-stool-fishing-chair-m-32197572.html,0 out of 5,جنيه 540.34,47%,"جنيه 2,690.45"
Beroia وحدة حمام,https://www.jumia.com.eg//ar/beroia-bathroom-unit-27214100.html,0 out of 5,جنيه 52.44,0%,"جنيه 5,850.00"
 Pad Clip Holder Folder Plastic Clipboard Blue Purple for p,https://www.jumia.com.eg//ar/generic-pad-clip-holder-folder-plastic-clipboard-blue-purple-for-p-36536739.html,0 out of 5,جنيه 60.20,35%,جنيه 206.83
Marfy Touch مكتبه تليفزيون 180*50*40 سم بني في ابيض,https://www.jumia.com.eg//ar/marfy-touch-modern-t.v-unit-1805040-cm-brownwhite-16473346.html,4 out of 5,جنيه 52.44,30%,"جنيه 7,000.00"
Habitat هابيتات (جولد) - 140*195 - مرتبة سوسست متصلة - ارتفاع : 23سم,https://www.jumia.com.eg//ar/habitat-gold-pocket-spring-mattress-140x195-height-23cm-33193840.html,0 out of 5,جنيه 172.14,0%,"جنيه 3,909.00"
طاولة زاوية أنيقة من خشب السرسوع - 70 *60 *50 سم - اللون بني ,https://www.jumia.com.eg//ar/generic-elegant-wooden-dalbergia-corner-table-70x60x50-cm-brown-34335121.html,0 out of 5,جنيه 172.14,0%,"جنيه 2,500.00"
Adjustable Anti-Shake Bed Frame Tool,https://www.jumia.com.eg//ar/generic-adjustable-threaded-bed-frame-anti-shake-tool-for-bed-telescopic-23214965.html,0 out of 5,جنيه 276.48,33%,جنيه 367.00 - جنيه 510.00
Homztown بابل بين باج سابيا احمر,https://www.jumia.com.eg//ar/homztown-bubble-bean-bag-sabia-red-23551140.html,0 out of 5,جنيه 52.44,31%,"جنيه 1,999.00"
Car Tyre Pouf - 20*55,https://www.jumia.com.eg//ar/generic-car-tyre-pouf-2055-16287952.html,0 out of 5,جنيه 52.44,0%,جنيه 500.00
Outdoor Folding Table Beach Camping Picnic Table Portable,https://www.jumia.com.eg//ar/generic-outdoor-folding-table-beach-camping-picnic-table-portable-30010403.html,0 out of 5,جنيه 279.95,40%,"جنيه 1,222.08"
Penguin Group  بين باج اطفال ووتر بروف - 70*45 - بينك,https://www.jumia.com.eg//ar/penguin-group-kids-bean-bag-waterproof-7045-pink-22976275.html,0 out of 5,جنيه 52.44,13%,جنيه 688.00
1Pcs Bulldog Statue Storage Tray Resin Art Home Decoration,https://www.jumia.com.eg//ar/generic-1pcs-bulldog-statue-storage-tray-resin-art-home-decoration-30412544.html,0 out of 5,جنيه 615.43,40%,"جنيه 2,556.16"
Marfy Touch ترابيزه انتريه مودرن - 120سم في 60سم في 30سم  - بني,https://www.jumia.com.eg//ar/marfy-touch-modern-living-room-table-1206030-cm-brown-22693989.html,0 out of 5,جنيه 172.14,40%,"جنيه 4,500.00"
هوم جاليري وحدة تلفاز 53x40x160 بيج * أبيض,https://www.jumia.com.eg//ar/generic-home-gallery-tv-unit-53x40x160-beigewhite-26929516.html,0 out of 5,جنيه 52.44,17%,"جنيه 4,020.00"
Rango Dual Headrest Sofa Bed - 3 Seats - Purple,https://www.jumia.com.eg//ar/dual-headrest-sofa-bed-3-seats-purple-rango-mpg707981.html,0 out of 5,جنيه 172.14,5%,"جنيه 3,300.00"
متحرك لتدعيم الظهر بافضل الخامات support  الكرسي مزود ب,https://www.jumia.com.eg//ar/generic-chair-is-equipped-with-a-machine-to-adjust-height-of-and-install-back-39251610.html,0 out of 5,جنيه 52.44,0%,"جنيه 6,765.00"
Safeer سفير تربيزه ديانا - صغيره - طاولة قابلة للطى - رجل بلاستك - بيج كافيه,https://www.jumia.com.eg//ar/safeer-diana-table-small-folding-table-plastic-leg-beigecafe-41341746.html,0 out of 5,جنيه 172.14,0%,جنيه 139.00
Safeer سفير تربيزه بيتش - طاولة قابلة للطى - رجل بلاستك - ابيض,https://www.jumia.com.eg//ar/safeer-beach-table-folding-table-plastic-leg-white-41341737.html,0 out of 5,جنيه 172.14,0%,جنيه 425.00
Cozy كوزي تاج بوف بين باج(95*55*50),https://www.jumia.com.eg//ar/cozy-cozybeanbag-955550-beige-40429415.html,0 out of 5,جنيه 52.44,0%,جنيه 600.00
